Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
52,18666.56,1323.5466666666666,3,4,11,4,3,5,3.33,2.0,Good,770.81,37.58522266954722,324,No,58.88604405341314,133.33650540398713,Low_spent_Small_value_payments,230.13211720926645
52,18666.56,1323.5466666666666,3,4,11,4,3,5,3.67,2.0,Good,770.81,31.280794492046965,326,No,58.88604405341314,46.79299673373674,Low_spent_Medium_value_payments,306.6756258795168
27,63597.74,5359.8116666666665,4,8,7,1,29,14,12.670000000000002,9.0,Standard,1167.37,39.28611817467629,69,Yes,50.17057736977844,259.87177877233376,Low_spent_Small_value_payments,515.9388105245546
27,63597.74,5359.8116666666665,4,8,7,1,29,14,17.67,9.0,Standard,1167.37,29.50956123212358,70,Yes,50.17057736977844,175.35702449431943,Low_spent_Medium_value_payments,590.4535648025687
53,16792.325,1292.3604166666669,1,4,5,3,6,0,3.33,5.0,Good,161.57,27.244827493636645,286,No,29.14796235594895,112.26246397040347,Low_spent_Small_value_payments,277.82561534031424
53,16792.325,1292.3604166666669,1,4,5,3,6,0,3.33,5.0,Good,161.57,30.190855693816253,287,No,29.14796235594895,102.07140877087588,Low_spent_Medium_value_payments,278.0166705398418
41,57813.39,4781.7825,4,4,5,5,17,8,12.96,10.0,Standard,288.32,32.587044710779274,128,Yes,216.79542409906367,112.7920713443812,Low_spent_Large_value_payments,418.5907545565551
29,81126.78,6885.565,0,3,1,2,13,7,6.22,5.0,Good,316.07,37.4056213492396,300,No,127.9998194644768,220.17773196390743,Low_spent_Large_value_payments,610.3789485716158
35,132082.16999999998,11174.847499999998,3,4,12,3,6,7,3.59,7.0,Good,1191.15,33.36768296044239,191,No,207.0562941907473,158.11401617061844,High_spent_Medium_value_payments,1002.314439638634
35,132082.16999999998,11174.847499999998,3,4,12,3,4,7,0.4100000000000001,7.0,Good,1191.15,41.3418048519369,192,No,207.0562941907473,647.8955092938958,Low_spent_Medium_value_payments,542.5329465153568
36,132082.16999999998,11174.847499999998,3,4,12,3,4,9,3.59,7.0,Good,1191.15,41.09866774071449,193,No,207.0562941907473,158.89204342682916,High_spent_Large_value_payments,991.5364123824234
24,31115.76,2522.98,6,6,12,3,30,12,10.12,7.0,Standard,955.8,39.20775026009118,303,No,46.58934408664956,128.3877597198628,Low_spent_Small_value_payments,367.3208961934877
46,38436.68,2965.056666666667,2,5,5,1,9,4,9.6,2.0,Good,22.61,28.90528046198247,288,No,28.48255057324285,61.91802659197898,High_spent_Large_value_payments,446.1050895014448
19,17816.75,1623.729166666667,5,5,8,1,29,15,3.03,5.0,Standard,438.66,29.70132763681565,161,Yes,12.03182073160791,119.69835899081424,Low_spent_Small_value_payments,320.6427369442445
19,17816.75,1623.729166666667,5,5,8,1,29,15,3.03,5.0,Standard,438.66,36.865602180921904,162,Yes,12.03182073160791,91.88425979978244,Low_spent_Small_value_payments,348.4568361352763
24,34106.58,3126.215,8,9,26,5,20,19,18.12,9.0,Standard,1672.04,26.052272928323227,201,Yes,110.89162780657948,127.5759142954842,High_spent_Medium_value_payments,324.1539578979363
24,34106.58,3126.215,8,9,26,5,20,19,18.12,9.0,Standard,1672.04,29.66402432514025,202,Yes,110.89162780657948,116.6518471642698,Low_spent_Medium_value_payments,365.0780250291507
17,17995.83,1304.6525,7,5,30,7,35,21,16.64,11.0,Bad,1596.16,27.668947154061453,96,Yes,99.63753630228236,121.23208312142764,Low_spent_Large_value_payments,179.59563057629
17,17995.83,1304.6525,7,5,30,7,35,22,15.64,11.0,Bad,1596.16,30.60960522929353,97,Yes,99.63753630228236,128.11718301403135,Low_spent_Small_value_payments,192.7105306836864
42,34899.22,2764.268333333333,10,5,15,3,41,11,19.22,12.0,Standard,2103.76,24.71793593337453,84,Yes,78.96767711933936,88.27456305192698,High_spent_Medium_value_payments,359.184593162067
42,34899.22,2764.268333333333,10,5,15,3,41,10,12.22,12.0,Standard,2103.76,33.92107643510111,87,Yes,78.96767711933936,107.89440951846808,Low_spent_Large_value_payments,359.564746695526
16,57889.44,4592.12,10,10,22,6,25,25,0.7800000000000002,10.0,Bad,1253.64,23.76575215958918,160,Yes,228.5285219436261,251.58365400713845,High_spent_Small_value_payments,239.09982404923545
41,38842.5,3136.875,5,7,9,4,21,12,9.33,12.0,Standard,1662.17,31.90972813874568,136,Yes,115.04877154671654,82.36524898689764,High_spent_Small_value_payments,376.2734794663858
39,36140.12,3167.6766666666667,7,4,17,5,26,18,16.76,9.0,Standard,1450.7,32.88861437527029,135,Yes,113.18841389128087,358.7690742471844,Low_spent_Small_value_payments,134.81017852820145
46,110607.09,8997.2575,4,4,2,3,2,6,4.26,6.0,Good,1174.05,29.37969597249269,226,No,154.8241362088844,118.7069437483404,High_spent_Large_value_payments,866.1946700427752
44,58918.47,5208.8725,3,3,17,3,30,14,14.42,12.0,Standard,473.14,24.437229754140063,161,Yes,123.43493879634316,193.791920130586,High_spent_Medium_value_payments,453.6603910730709
29,73317.72,5823.81,9,9,28,7,37,20,29.6,6.0,Bad,3530.13,26.17398763428993,79,Yes,227.84669733323145,256.61182067800377,Low_spent_Medium_value_payments,377.9224819887649
29,73317.72,5823.81,9,9,28,7,37,18,24.6,10.0,Bad,3530.13,33.33940672705415,80,Yes,227.84669733323145,230.36875417977592,High_spent_Medium_value_payments,374.1655484869928
43,17908.15,1748.3458333333335,4,4,16,7,13,13,13.86,8.0,Standard,755.6,35.44771036183561,102,Yes,61.58979336251856,74.37152458498629,High_spent_Small_value_payments,298.8732653858285
43,17908.15,1748.3458333333335,4,4,16,7,10,13,13.86,8.0,Standard,755.6,27.66720100804545,103,Yes,61.58979336251856,16.433089902676205,High_spent_Large_value_payments,336.81170006813863
43,17908.15,1748.3458333333335,4,4,16,7,10,13,13.86,8.0,Standard,755.6,35.43577444724033,104,Yes,61.58979336251856,31.298441735965685,High_spent_Medium_value_payments,331.94634823484915
49,93790.65,7644.8875,0,7,10,4,2,5,1.16,7.0,Good,78.41,38.38085605866299,187,No,183.2145000674772,276.1361339302882,High_spent_Medium_value_payments,555.1381160022345
19,14439.78,959.315,5,4,16,3,16,20,11.85,5.0,Standard,455.46,34.244230086050216,201,Yes,20.171701599338363,41.20708462599657,Low_spent_Large_value_payments,304.5527137746651
33,38839.22,3272.601666666667,8,4,19,3,28,12,1.83,8.0,Standard,1203.51,36.21041525816294,321,Yes,64.69525018369,31.46516632077963,High_spent_Large_value_payments,471.0997501621971
33,38839.22,3272.601666666667,8,4,19,3,25,15,1.83,8.0,Standard,1203.51,29.85199088976038,323,Yes,64.69525018369,97.96999021465072,High_spent_Small_value_payments,424.59492626832593
33,38839.22,3272.601666666667,8,4,19,3,26,12,1.83,8.0,Standard,1203.51,34.764916139078544,324,Yes,64.69525018369,96.54657905813194,High_spent_Small_value_payments,426.01833742484473
39,19662.27,1351.5225,2,3,8,1,25,13,2.58,6.0,Good,879.41,38.35342553014787,253,No,15.645155900068357,121.46895360324058,Low_spent_Small_value_payments,288.038140496691
34,20653.25,1652.104166666667,3,7,10,4,33,13,7.96,9.0,Standard,881.25,22.742776375238385,296,Yes,67.97467383435101,121.32255473266348,Low_spent_Small_value_payments,265.9131880996522
34,20653.25,1652.104166666667,3,7,10,4,25,11,7.96,9.0,Standard,881.25,30.08546024423727,297,Yes,67.97467383435101,74.81069148686453,Low_spent_Large_value_payments,292.4250513454512
43,16509.01,1412.750833333333,7,7,23,8,20,22,8.24,9.0,Bad,1591.92,39.158810134074905,170,Yes,76.1798667536667,129.76549757145978,Low_spent_Small_value_payments,225.3297190082069
42,34666.02,2946.835,8,6,25,4,22,19,7.06,13.0,Bad,1353.07,28.32048154461357,109,Yes,70.95007660242807,60.42317561255079,High_spent_Small_value_payments,423.3102477850212
43,34666.02,2946.835,8,6,25,4,23,20,7.06,13.0,Bad,1353.07,32.9443768056087,110,Yes,70.95007660242807,117.98257894877848,High_spent_Medium_value_payments,355.75084444879343
54,21553.81,2065.150833333333,4,5,12,4,7,11,3.17,5.0,Good,1187.52,37.52564068284002,324,No,61.66534437648651,229.49979496960145,Low_spent_Small_value_payments,205.34994398724535
31,49661.10000000001,4408.425,4,7,17,6,28,10,16.79,7.0,Standard,2288.31,37.53137684067237,117,Yes,167.6417131711071,530.3793275282503,Low_spent_Small_value_payments,32.82145930064246
31,49661.10000000001,4408.425,4,7,17,6,28,12,22.79,7.0,Standard,2288.31,35.286302770329954,118,Yes,167.6417131711071,250.73041852265905,Low_spent_Medium_value_payments,302.47036830623387
24,16955.675,1295.9729166666666,0,1,7,2,10,1,3.09,7.0,Good,1035.87,30.295233660485287,326,No,20.03508748246436,101.76687748647215,Low_spent_Small_value_payments,297.79532669773016
24,16955.675,1295.9729166666666,0,1,7,2,12,0,3.09,7.0,Good,1035.87,27.48133688041123,329,No,20.03508748246436,128.48459778543898,Low_spent_Small_value_payments,271.0776063987633
39,10485.62,573.9548304339107,8,6,32,3,15,17,2.22,15.0,Bad,2522.06,32.26949074831682,108,Yes,80.93953612239831,75.81100559974176,Low_spent_Small_value_payments,256.47646117728254
39,18463.93,1795.6608333333334,4,6,20,4,23,13,7.93,11.0,Standard,866.07,25.80222979066621,98,Yes,46.97536142391149,165.72412141593884,Low_spent_Large_value_payments,236.86660049348305
51,68948.32,5671.693333333334,4,2,4,1,13,10,7.29,6.0,Good,287.63,25.35169993709801,173,No,57.21828801735872,191.4466507923385,High_spent_Medium_value_payments,568.5043945236363
26,50807.44,4197.953333333334,8,4,11,4,12,10,0.3999999999999999,9.0,Standard,869.59,37.82838175144648,233,Yes,88.75991924748364,270.2711931058124,High_spent_Small_value_payments,320.7642209800374
44,25703.34,1935.945,3,4,16,1,11,10,12.64,7.0,Standard,42.6,35.691061962582616,198,Yes,16.720738892284757,183.44623261546425,Low_spent_Small_value_payments,283.42752849225104
44,7295.715,444.9762500000001,3,5,34,7,12,12,10.0,9.0,Standard,1349.1,37.45794408204493,110,Yes,21.292896101774303,53.73258416748054,Low_spent_Small_value_payments,259.4721447307452
28,94256.48,7558.706666666666,6,4,8,3,17,20,10.43,7.0,Standard,191.78,36.35064413911829,68,Yes,148.75492494587874,296.2397358086393,Low_spent_Medium_value_payments,590.8760059121486
23,13000.735,1276.3945833333337,7,3,7,4,11,14,8.51,5.0,Standard,1152.68,35.52260513784813,188,No,35.513083741497326,62.88324862486038,Low_spent_Large_value_payments,299.24312596697564
54,18500.54,1425.7116666666668,2,3,4,3,3,5,1.98,5.0,Good,1153.0,33.123895286562146,258,No,41.79325921333727,63.95076312881911,Low_spent_Medium_value_payments,316.8271443245103
38,70973.32,5741.443333333334,3,6,18,3,9,15,10.18,8.0,Standard,2457.36,30.401134083352765,154,Yes,115.94173272338782,198.56884370353416,Low_spent_Small_value_payments,549.6337569064115
38,70973.32,5741.443333333334,3,6,18,3,9,14,10.18,13.0,Standard,2457.36,28.138334613885004,155,Yes,115.94173272338782,160.8747346596428,High_spent_Medium_value_payments,547.3278659503028
49,121233.51,10393.7925,2,6,8,2,6,7,11.54,6.0,Good,1116.67,34.69124297232022,241,No,191.01735004755076,641.3271429879119,Low_spent_Small_value_payments,497.0347569645373
30,97590.15,8321.5125,6,6,5,2,29,20,12.41,2.0,Standard,660.27,40.28891932604375,195,Yes,83.02341726282799,106.1705391907068,High_spent_Medium_value_payments,892.9572935464653
31,97590.15,8321.5125,6,6,5,2,29,20,12.41,3.0,Standard,660.27,33.96245343064096,197,Yes,83.02341726282799,73.10491471295828,High_spent_Large_value_payments,916.0229180242136
27,44632.44,3419.370000000001,10,6,33,5,20,17,23.48,10.0,Bad,3409.13,30.33159975202468,72,Yes,154.14231087946283,57.91418262982457,High_spent_Large_value_payments,369.8805064907127
19,37353.58,2926.7983333333336,6,9,34,8,15,15,18.51,13.0,Bad,3459.09,23.134729093334347,41,Yes,172.34493905891773,100.59030974820509,High_spent_Medium_value_payments,269.74458452621053
19,37353.58,2926.7983333333336,6,9,34,8,15,18,18.51,13.0,Bad,3459.09,32.815583383575216,42,Yes,172.34493905891773,31.83694507808154,High_spent_Medium_value_payments,338.4979491963341
38,83552.12,6780.676666666666,7,7,28,3,48,10,7.82,14.0,Standard,1365.36,28.713227000435747,86,Yes,161.48369070768382,49.67324404288214,High_spent_Large_value_payments,706.9107319161008
39,83552.12,6780.676666666666,7,7,28,3,48,7,10.82,14.0,Standard,1365.36,35.45176052187829,89,Yes,161.48369070768382,204.087640276206,Low_spent_Medium_value_payments,592.4963356827768
34,108638.76,9276.23,6,3,20,2,9,9,14.66,9.0,Standard,1365.32,28.54723326568822,71,Yes,131.0650866584753,413.7819316442729,Low_spent_Medium_value_payments,662.7759816972517
14,32198.23,2862.185833333333,5,5,10,5,30,11,18.27,11.0,Standard,857.14,37.93421495850672,141,Yes,126.4786617973768,135.51136581034834,High_spent_Small_value_payments,284.2285557256082
15,32198.23,2862.185833333333,5,5,10,5,30,11,18.27,11.0,Standard,857.14,25.326643415509395,143,Yes,126.4786617973768,245.41993211256488,Low_spent_Small_value_payments,204.3199894233916
41,7577.175,332.43125,5,5,22,6,19,21,8.84,14.0,Standard,1355.48,27.2685501782492,172,Yes,25.238688396823395,27.267293779196088,Low_spent_Large_value_payments,250.7371428239805
41,7577.175,332.43125,5,5,22,6,18,20,8.84,14.0,Standard,1355.48,38.27120988859049,174,Yes,25.238688396823395,12.158161199665743,High_spent_Medium_value_payments,245.84627540351084
35,28431.06,2610.255,5,6,14,2,6,12,7.94,4.0,Standard,1098.59,33.49029634229108,234,Yes,31.150497946465048,176.49510552569774,High_spent_Small_value_payments,313.3798965278372
44,14535.305,1376.2754166666666,8,6,9,4,12,15,8.79,4.0,Standard,413.84,29.465282005773844,231,No,35.424390715575576,106.51251256679524,Low_spent_Small_value_payments,285.6906383842959
44,14535.305,1376.2754166666666,8,6,9,4,10,14,8.79,4.0,Standard,413.84,26.96222145451909,234,No,35.424390715575576,80.52235335871708,Low_spent_Small_value_payments,311.680797592374
29,17642.275,1761.1895833333335,0,7,9,4,19,7,2.36,6.0,Good,626.73,37.25209458949588,278,No,55.41858300038386,140.04917104548375,Low_spent_Small_value_payments,270.65120428746576
29,17642.275,1761.1895833333335,0,7,9,4,19,9,0.36,6.0,Good,626.73,35.416230797398946,279,No,55.41858300038386,38.16006208703,High_spent_Medium_value_payments,332.5403132459195
53,20560.13,1881.344166666667,6,4,10,4,25,14,0.6499999999999999,7.0,Standard,475.64,33.46470369453548,325,Yes,65.43230628603193,66.95307321078992,High_spent_Small_value_payments,315.7490371698448
42,20501.07,1731.4225,7,3,19,3,17,12,18.24,7.0,Standard,2012.25,29.619948242213937,80,Yes,41.56981564025331,52.56465860715876,High_spent_Medium_value_payments,329.0077757525879
44,16196.665,1565.722083333333,5,7,17,2,20,14,2.55,2.0,Standard,632.93,26.321033370731666,164,No,24.94959145561017,112.57517508946744,Low_spent_Small_value_payments,309.0474417882557
44,16196.665,1565.722083333333,5,7,17,2,20,16,2.55,2.0,Standard,632.93,34.9827461531628,166,No,24.94959145561017,133.329008393242,Low_spent_Medium_value_payments,278.2936084844812
27,18123.675,1326.30625,7,5,7,2,21,14,9.37,7.0,Standard,770.41,29.02985396712757,180,No,24.505593631037268,126.6639346321504,Low_spent_Small_value_payments,271.46109673681235
15,71267.18,6167.931666666666,7,5,17,4,15,11,12.14,9.0,Standard,158.2,27.777692245863214,209,Yes,204.6074915113908,194.78453628320568,High_spent_Small_value_payments,477.4011388720703
24,17692.26,1380.3549999999998,5,6,21,6,12,19,19.29,12.0,Standard,1467.79,24.381303638148516,156,Yes,73.93817813915872,138.97905136841652,Low_spent_Small_value_payments,215.1182704924248
42,82928.04000000001,7117.670000000001,7,4,16,3,23,10,13.97,4.0,Standard,601.78,35.60413305463769,165,Yes,121.54701347320956,227.94614866732,High_spent_Medium_value_payments,612.2738378594707
42,82928.04000000001,7117.670000000001,7,4,16,3,20,13,13.97,4.0,Standard,601.78,39.95372112024514,168,Yes,121.54701347320956,251.289525861494,High_spent_Medium_value_payments,588.9304606652968
44,112484.68,9389.723333333332,4,3,6,3,9,12,19.81,1.0,Standard,1459.58,27.15312167797316,283,Yes,210.2954353828492,500.8699201648272,High_spent_Small_value_payments,487.80697778565695
44,112484.68,9389.723333333332,4,3,6,3,9,14,19.81,1.0,Standard,1459.58,28.28906706529583,284,Yes,210.2954353828492,277.46250957754614,High_spent_Medium_value_payments,701.2143883729381
27,39870.01,3578.500833333333,3,3,5,3,1,0,6.72,4.0,Good,812.81,32.868306391352625,270,No,61.93618012871372,336.69345978353186,Low_spent_Small_value_payments,249.2204434210877
35,75455.34,6116.945,3,6,11,1,29,15,16.77,10.0,Standard,68.09,24.93782779379962,81,Yes,60.42174273137702,622.3765814450559,Low_spent_Medium_value_payments,208.8961758235671
22,28045.82,2434.151666666666,7,7,6,7,23,11,15.28,8.0,Standard,324.35,34.636043954574774,155,Yes,147.72083686017731,153.75774153621165,Low_spent_Large_value_payments,211.9365882702777
22,28045.82,2434.151666666666,7,7,6,7,23,6,15.28,8.0,Standard,324.35,25.87460923249862,156,Yes,147.72083686017731,283.1176531297369,Low_spent_Small_value_payments,102.57667667675248
22,28045.82,2434.151666666666,7,7,6,7,23,11,15.28,8.0,Standard,324.35,33.023591994644924,157,Yes,147.72083686017731,209.34380581512815,Low_spent_Small_value_payments,176.35052399136117
23,20538.77,1957.5641666666668,8,10,23,6,15,16,6.42,8.0,Bad,2708.55,35.43644980772452,129,Yes,76.54415456179585,70.60028386000702,Low_spent_Small_value_payments,338.6119782448638
18,86171.52,7202.96,4,2,2,4,3,9,6.88,3.0,Good,821.92,36.18372875320541,177,No,207.9350066373084,649.0641338896444,Low_spent_Medium_value_payments,143.29685947304722
46,21412.855,1708.4045833333332,5,4,7,2,1,7,11.76,8.0,Good,107.79,25.098835873656512,260,No,21.292806879781825,15.894799160302227,High_spent_Large_value_payments,373.6528522932493
36,22413.53,2165.7941666666666,6,6,16,4,27,14,4.8,6.0,Standard,25.62,34.122402446932625,247,No,40.04614066641852,39.20516249389154,High_spent_Medium_value_payments,387.3281135063567
37,22413.53,2165.7941666666666,6,6,16,4,27,14,4.8,6.0,Standard,25.62,26.79467583336152,249,No,40.04614066641852,138.51711459529628,Low_spent_Small_value_payments,328.01616140495184
23,108142.13999999998,9280.845,1,2,1,1,14,6,7.55,3.0,Good,261.59,31.608650192534284,251,No,48.51475767394586,270.3915919798813,High_spent_Small_value_payments,869.1781503461727
32,18776.84,1650.736666666667,7,10,32,9,23,25,28.18,8.0,Bad,3315.01,24.86851269228651,92,Yes,110.20888514606168,28.947290730258604,High_spent_Large_value_payments,265.9174907903464
37,25580.34,1886.695,4,2,7,2,22,10,15.39,9.0,Standard,17.6,39.72461642550197,203,Yes,31.8157283435072,28.164025638384143,High_spent_Medium_value_payments,378.6897460181087
40,18770.3,1514.1916666666666,1,1,5,3,12,1,11.32,0.0,Good,594.5,29.938513722641577,291,No,34.849054797988785,19.86552917081432,High_spent_Medium_value_payments,346.70458269786354
40,18770.3,1514.1916666666666,1,1,5,3,13,1,11.32,0.0,Good,594.5,34.55459186360111,292,No,34.849054797988785,149.55144601157355,Low_spent_Small_value_payments,257.0186658571044
41,18770.3,1514.1916666666666,1,1,5,3,9,2,11.32,0.0,Good,594.5,26.954088564791306,294,No,34.849054797988785,94.85757581144443,Low_spent_Small_value_payments,311.71253605723336
18,8675.57,994.9641666666664,6,6,18,8,38,15,19.53,11.0,Bad,2502.15,38.64158569717769,111,Yes,38.19344290817073,29.55748310913637,Low_spent_Large_value_payments,301.7454906493596
20,99984.48,8626.04,5,3,11,3,18,18,7.69,9.0,Standard,443.96,35.23900919621389,152,Yes,171.36102240502967,209.28919621253303,High_spent_Small_value_payments,741.9537813824373
