Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier
55,41481.82,3526.009912076317,1,3,4,3,9,4,11.68,7,Good,650.2,39.45746777299468,203,No,175.42723283660786,216.90313082946847,Low_spent_Small_value_payments,330.3598909242727,0.0157,0.049738,1.0,1.0,0.093666,1.0,1.0,1.0,0.061498,1.0,0,2,0.888732,1.04,0,Prime
18,19297.28,1489.1066666666666,5,5,19,6,8,11,14.09,8,Standard,2286.82,40.61880116767036,109,Yes,51.909419493671045,20.06711869063004,High_spent_Medium_value_payments,326.9341284823656,0.1185,0.034836,1.0,0.908333,0.219403,1.0,1.0,1.0,0.013467,1.0,1,1,0.951665,1.08,0,Prime
52,17127.3,1407.275,8,7,6,2,12,14,4.25,0,Good,957.51,28.15532850222708,294,No,18.437479064730013,142.63974224634595,Low_spent_Medium_value_payments,259.650278688924,0.0559,0.013092,1.0,1.0,0.184375,1.0,1.0,0.0,0.101287,1.0,0,2,0.88554,1.08,1,Near_Prime
53,17127.3,1407.275,8,7,6,2,14,11,8.25,0,Good,957.51,26.11099028104098,295,No,18.437479064730013,120.6575344507768,Low_spent_Small_value_payments,291.6324864844932,0.0559,0.013092,1.0,1.0,0.207085,1.0,1.0,0.0,0.085678,1.0,0,2,0.90116,0.96,0,Near_Prime
27,36996.83,3152.0691666666667,6,5,6,2,20,8,9.54,9,Good,808.52,36.451070141636826,322,No,31.795658245091,81.44272925927841,High_spent_Medium_value_payments,451.9685291622973,0.0219,0.010084,1.0,1.0,0.143342,1.0,1.0,1.0,0.02583,1.0,0,2,0.964075,1.04,1,Near_Prime
44,49657.92,4193.16,8,5,27,5,31,20,24.59,12,Bad,3469.9,29.49601355782802,210,Yes,187.02513136327823,159.54518079121289,High_spent_Small_value_payments,332.7456878455089,0.0699,0.044592,1.0,1.0,0.079335,1.0,1.0,1.0,0.03804,1.0,1,0,0.917349,1.08,0,Near_Prime
44,49657.92,4193.16,8,5,27,5,27,20,24.59,12,Bad,3469.9,24.616289235523613,30,Yes,187.02513136327823,155.51052875461227,Low_spent_Medium_value_payments,356.7803398821095,0.0699,0.044592,1.0,0.25,0.085066,1.0,1.0,1.0,0.037078,1.0,1,0,0.918311,1.08,0,Near_Prime
55,32933.44,2574.453333333333,5,3,9,4,4,10,4.96,3,Good,1272.85,32.28963202362598,291,No,95.11680220734054,66.50973007549564,Low_spent_Large_value_payments,365.8188010504972,0.0386,0.036932,1.0,1.0,0.142041,1.0,1.0,0.75,0.025824,1.0,0,2,0.937219,1.04,0,Prime
55,32933.44,2574.453333333333,5,3,9,4,4,10,4.96,3,Good,1272.85,36.6136898416968,292,No,95.11680220734054,122.14924323213022,Low_spent_Medium_value_payments,320.17928789386264,0.0386,0.036932,1.0,1.0,0.12432,1.0,1.0,0.75,0.047428,1.0,0,2,0.915607,1.08,0,Prime
56,32933.44,2574.453333333333,5,3,9,4,4,10,4.96,7,Good,1272.85,38.06475701666707,293,No,95.11680220734054,42.05615880755696,High_spent_Medium_value_payments,370.2723723184358,0.0386,0.036932,1.0,1.0,0.14377,1.0,1.0,1.0,0.01633,1.0,0,2,0.946718,1.0,0,Prime
56,32933.44,2574.453333333333,5,3,9,4,4,12,4.96,7,Good,1272.85,26.106643500121475,294,No,95.11680220734054,181.7561374558918,Low_spent_Medium_value_payments,260.572393670101,0.0386,0.036932,1.0,1.0,0.101175,1.0,1.0,1.0,0.070572,1.0,0,2,0.892454,1.04,0,Prime
25,15476.64,1174.72,0,4,1,3,14,10,11.57,5,Good,1285.01,30.432780084310927,242,No,35.68135813307475,95.01334742691158,Low_spent_Small_value_payments,276.7772944400137,0.083,0.030349,1.0,1.0,0.235411,1.0,1.0,1.0,0.080813,1.0,0,2,0.888744,0.96,0,Prime
25,15476.64,1174.72,0,4,1,3,14,10,11.57,5,Good,1285.01,31.85774548629076,243,No,35.68135813307475,50.04653982968522,Low_spent_Small_value_payments,321.74410203724005,0.083,0.030349,1.0,1.0,0.273657,1.0,1.0,1.0,0.042567,1.0,0,2,0.927023,1.0,0,Prime
25,15476.64,1174.72,0,4,1,3,14,10,11.57,5,Good,1285.01,25.248775723313923,244,No,35.68135813307475,22.11808440901109,High_spent_Large_value_payments,299.6725574579142,0.083,0.030349,1.0,1.0,0.254884,1.0,1.0,1.0,0.018812,1.0,0,2,0.950797,1.08,1,Prime
22,51411.1,4178.258333333333,2,4,12,3,29,20,7.7,5,Standard,404.88,31.97289227563116,195,Yes,113.67192620498898,395.1491991235784,Low_spent_Small_value_payments,199.004708004766,0.0079,0.027199,1.0,1.0,0.047617,1.0,1.0,1.0,0.09455,1.0,1,1,0.878222,0.96,0,Subprime
33,66679.56,5522.63,4,3,18,2,17,10,9.75,2,Standard,467.64,37.682942970763634,204,Yes,74.06248333685419,535.2943921864589,Low_spent_Medium_value_payments,222.9061244766869,0.007,0.013408,1.0,1.0,0.040355,1.0,1.0,0.5,0.09691,1.0,1,1,0.889662,1.0,0,Near_Prime
33,66679.56,5522.63,4,3,18,2,17,8,9.75,2,Standard,467.64,32.45830279710004,206,Yes,74.06248333685419,82.73307591673158,High_spent_Large_value_payments,635.4674407464142,0.007,0.013408,1.0,1.0,0.115045,1.0,1.0,0.5,0.014978,1.0,1,1,0.971609,1.04,0,Prime
33,17572329.0,5522.63,4,3,18,2,14,8,9.75,2,Standard,467.64,32.62838018534905,207,Yes,74.06248333685419,494.9879562489949,Low_spent_Small_value_payments,273.21256041415097,0.0,0.013408,1.0,1.0,0.049463,1.0,1.0,0.5,0.089613,1.0,1,1,0.89696,1.04,1,Prime
34,40165.72,3588.143333333333,6,6,23,4,20,14,9.95,13,Standard,1812.84,40.179808642736056,105,Yes,87.49683501184771,289.9648920236401,Low_spent_Medium_value_payments,261.3526062978456,0.0451,0.024378,1.0,0.875,0.072818,1.0,1.0,1.0,0.080789,1.0,1,1,0.894803,1.04,0,Near_Prime
34,40165.72,3588.143333333333,6,6,23,4,22,13,9.95,13,Standard,1812.84,38.63056164223608,107,Yes,87.49683501184771,54.250072154826135,High_spent_Medium_value_payments,467.0674261666596,0.0451,0.024378,1.0,0.891667,0.130133,1.0,1.0,1.0,0.015115,1.0,1,1,0.960496,0.96,0,Near_Prime
39,9126.455,490.53791666666666,10,7,33,5,38,24,28.57,17,Bad,4997.05,26.80768692006299,100,Yes,33.01629307281043,16.654831189310894,Low_spent_Small_value_payments,289.3826674045454,0.5475,0.067169,1.0,0.833333,0.588729,1.0,1.0,1.0,0.033883,1.0,1,0,0.898742,1.08,0,Subprime
27,56687.56,4514.963333333333,6,5,7,6,13,15,19.08,8,Standard,239.33,26.566873383304127,126,Yes,212.9875887788475,129.8608731742509,High_spent_Small_value_payments,368.6478713802349,0.0042,0.047163,1.0,1.0,0.081632,1.0,1.0,1.0,0.028756,1.0,1,1,0.924064,1.04,0,Prime
42,39849.72,3334.81,9,8,26,4,36,20,9.12,14,Standard,2533.64,37.92230893142317,66,Yes,96.60403454470982,197.46135083195333,High_spent_Small_value_payments,299.41561462333675,0.0636,0.02896,1.0,0.55,0.089758,1.0,1.0,1.0,0.059194,1.0,1,1,0.911819,1.0,1,Subprime
42,39849.72,3334.81,9,8,26,4,36,22,9.12,14,Standard,2533.64,33.59532009838565,68,Yes,96.60403454470982,101.37689870010595,Low_spent_Medium_value_payments,415.50006675518415,0.0636,0.02896,1.0,0.566667,0.124557,1.0,1.0,1.0,0.03039,1.0,1,1,0.940632,0.96,1,Subprime
39,101996.79,8498.7325,5,6,6,4,8,10,6.94,2,Good,1260.27,31.101465954746885,254,No,211.0479856160761,106.99634381036827,High_spent_Large_value_payments,771.8289205735557,0.0124,0.02483,1.0,1.0,0.090806,1.0,1.0,0.285714,0.012588,1.0,0,2,0.962577,0.96,0,Prime
27,107808.0,9138.0,0,7,1,3,4,4,1.05,7,Good,985.31,28.62055037809589,247,No,208.81058538838448,108.5942579651893,High_spent_Large_value_payments,836.3951566464262,0.0091,0.022848,1.0,1.0,0.091519,1.0,1.0,0.875,0.011883,1.0,0,2,0.965265,1.0,0,Prime
27,107808.0,9138.0,0,7,1,3,7,4,1.05,7,Good,985.31,22.65920292302021,248,No,208.81058538838448,571.1739394179061,High_spent_Small_value_payments,393.8154751937094,0.0091,0.022848,1.0,1.0,0.043092,1.0,1.0,0.875,0.062499,1.0,0,2,0.914644,1.08,0,Prime
19,15678.385,1447.532083333333,5,4,3,3,9,6,6.54,4,Good,1181.75,25.81041652992786,184,No,29.7026536342165,57.691632104185686,Low_spent_Small_value_payments,347.3589225949312,0.0754,0.020505,1.0,1.0,0.239801,1.0,1.0,0.8,0.039828,1.0,0,2,0.939625,1.04,0,Prime
20,15678.385,1447.532083333333,5,4,3,3,13,8,7.54,4,Good,1181.75,33.88929044053384,185,No,29.7026536342165,88.88386829067096,Low_spent_Small_value_payments,316.1666864084458,0.0754,0.020505,1.0,1.0,0.218267,1.0,1.0,0.8,0.061361,1.0,0,2,0.918077,0.96,0,Prime
20,15678.385,1447.532083333333,5,4,3,3,11,6,7.54,4,Good,1181.75,39.94013977074014,186,No,29.7026536342165,30.616697436685783,High_spent_Medium_value_payments,334.43385726243105,0.0754,0.020505,1.0,1.0,0.230878,1.0,1.0,0.8,0.021136,1.0,0,2,0.95833,0.96,0,Prime
20,15678.385,1447.532083333333,5,4,3,3,11,9,7.54,4,Good,1181.75,39.32451000989988,187,No,29.7026536342165,71.08380685225538,Low_spent_Small_value_payments,333.96674784686144,0.0754,0.020505,1.0,1.0,0.230555,1.0,1.0,0.8,0.049073,1.0,0,2,0.930374,1.0,1,Prime
34,35733.38,2807.7816666666663,8,7,20,6,32,20,28.75,8,Bad,2704.05,33.27226382528082,36,Yes,163.78901863133018,210.56555367064723,Low_spent_Large_value_payments,176.42359436468922,0.0757,0.058313,1.0,0.3,0.062811,1.0,1.0,1.0,0.074967,1.0,1,0,0.866672,1.04,1,Near_Prime
35,35733.38,2807.7816666666663,8,7,20,6,32,23,28.75,8,Bad,2704.05,26.946916971438817,38,Yes,163.78901863133018,362.4148226109662,Low_spent_Small_value_payments,44.57432542437024,0.0757,0.058313,1.0,0.316667,0.01587,1.0,1.0,1.0,0.129029,1.0,1,0,0.812591,1.0,0,Near_Prime
17,5637432.0,1690.4666666666665,3,3,32,5,20,13,17.8,8,Standard,1773.7,36.02928823076518,118,Yes,67.23257019006239,122.8435620403292,Low_spent_Small_value_payments,268.97053443627505,0.0003,0.039748,1.0,0.983333,0.159016,1.0,1.0,1.0,0.072625,1.0,1,1,0.88756,1.0,1,Prime
31,77001.36,6561.78,7,4,34,5,9,15,16.8,11,Standard,2456.49,35.21984153547636,203,Yes,210.5768286144609,249.2998199610664,Low_spent_Medium_value_payments,476.3013514244727,0.0319,0.032087,1.0,1.0,0.072576,1.0,1.0,1.0,0.037987,1.0,1,1,0.929916,0.96,1,Near_Prime
40,46485.27,3874.7725000000014,9,6,29,7,26,24,1.6900000000000004,15,Bad,3371.08,34.923911770259984,109,Yes,223.02200673295857,127.77319786764632,High_spent_Medium_value_payments,286.6820453993952,0.0725,0.057543,1.0,0.908333,0.073968,1.0,1.0,1.0,0.032967,1.0,1,0,0.909467,1.08,0,Near_Prime
41,46485.27,3874.7725000000014,9,6,29,7,27,24,4.69,15,Bad,3371.08,28.226637824465705,110,Yes,223.02200673295857,119.97541415436385,High_spent_Medium_value_payments,294.47982911267763,0.0725,0.057543,1.0,0.916667,0.07598,1.0,1.0,1.0,0.030955,1.0,1,0,0.911479,1.04,0,Near_Prime
37,37963.16,3431.596666666667,8,7,16,9,27,20,9.58,13,Bad,3739.9,24.218464270857982,128,Yes,192.0858415822396,38.407227932891146,High_spent_Large_value_payments,352.66659715153594,0.0985,0.055959,1.0,1.0,0.10274,1.0,1.0,1.0,0.011189,1.0,1,0,0.932832,1.04,0,Prime
21,18228.67,1734.055833333333,5,5,19,4,26,20,14.26,7,Standard,2471.1,23.18602257005005,148,Yes,40.46085110652611,52.06691119619829,High_spent_Medium_value_payments,330.8778210306089,0.1356,0.02332,1.0,1.0,0.190702,1.0,1.0,1.0,0.030009,1.0,1,1,0.946641,1.0,1,Near_Prime
26,26838.73,2020.5608333333328,8,5,15,2,28,20,20.95,8,Standard,646.98,38.0122363652914,101,Yes,29.13133496222223,110.40821592873796,High_spent_Small_value_payments,322.5165324423732,0.0241,0.01441,1.0,0.841667,0.159538,1.0,1.0,1.0,0.054615,1.0,1,1,0.93094,1.08,1,Subprime
46,50545.74,4346.145,8,3,2,4,29,8,10.2,7,Good,250.99,32.54868300297159,220,No,132.5935742987868,62.60211681522818,High_spent_Medium_value_payments,489.41880888598496,0.005,0.030501,1.0,1.0,0.112584,1.0,1.0,1.0,0.014401,1.0,0,2,0.955088,1.08,1,Prime
46,50545.74,4346.145,8,3,2,4,29,8,10.2,7,Good,250.99,24.5378671558184,222,No,132.5935742987868,290.51901469240624,Low_spent_Large_value_payments,281.50191100880687,0.005,0.030501,1.0,1.0,0.064756,1.0,1.0,1.0,0.06683,1.0,0,2,0.902646,1.04,0,Prime
39,19480.04,1365.3366666666668,3,4,23,6,8,13,10.09,9,Standard,2552.49,24.70752567695799,70,Yes,96.29274734549978,49.54544956258204,Low_spent_Small_value_payments,280.69546975858486,0.131,0.070475,1.0,0.583333,0.205437,1.0,1.0,1.0,0.036262,1.0,1,1,0.893185,0.96,0,Prime
39,19480.04,1365.3366666666668,3,4,23,6,11,15,10.09,9,Standard,2552.49,29.27093721450957,72,Yes,96.29274734549978,95.70617002546068,Low_spent_Medium_value_payments,224.53474929570612,0.131,0.070475,1.0,0.6,0.164333,1.0,1.0,1.0,0.070046,1.0,1,1,0.859376,1.04,0,Prime
40,16041.33,1281.7775,9,6,24,9,49,20,27.32,11,Bad,2509.58,29.33924867986936,67,Yes,76.80901872015917,79.48352163170068,Low_spent_Small_value_payments,261.8852096481402,0.1564,0.059877,1.0,0.558333,0.204155,1.0,1.0,1.0,0.061962,1.0,1,0,0.878066,1.08,0,Near_Prime
56,26918.64,2494.22,7,4,9,1,5,16,9.24,7,Standard,226.5,25.191250006708945,287,Yes,11.85483779444536,177.22516654780674,Low_spent_Small_value_payments,350.3419956577479,0.0084,0.004751,1.0,1.0,0.140405,1.0,1.0,1.0,0.071026,1.0,1,1,0.924193,0.96,1,Subprime
36,57353.16,4738.43,3,7,20,3,6,19,10.45,0,Standard,1095.32,30.639723487403423,214,No,125.00868550053605,610.8452073405958,Low_spent_Small_value_payments,27.989107158868308,0.0191,0.026376,1.0,1.0,0.005906,1.0,1.0,0.0,0.128886,1.0,0,1,0.844705,0.96,0,Subprime
36,57353.16,4738.43,3,7,20,3,6,20,10.45,0,Standard,1095.32,38.70004483299575,216,No,125.00868550053605,79.56799730155768,High_spent_Large_value_payments,509.2663171979064,0.0191,0.026376,1.0,1.0,0.107453,1.0,1.0,0.0,0.016789,1.0,0,1,0.956826,1.0,0,Subprime
46,83627.12,6843.926666666666,6,7,9,3,5,20,8.34,9,Standard,2312.09,24.60966011647952,90,Yes,189.56363240412892,315.9774501838357,Low_spent_Small_value_payments,468.85158407870193,0.0276,0.027694,1.0,0.75,0.068496,1.0,1.0,1.0,0.046162,1.0,1,1,0.926133,1.08,0,Subprime
46,83627.12,6843.926666666666,6,7,9,3,5,20,8.34,9,Standard,2312.09,37.511476077643415,93,Yes,189.56363240412892,245.60035557988968,High_spent_Medium_value_payments,499.2286786826479,0.0276,0.027694,1.0,0.775,0.072934,1.0,1.0,1.0,0.035881,1.0,1,1,0.936416,1.04,0,Subprime
22,14938.01,985.8341666666668,7,5,17,8,49,19,11.45,13,Bad,3446.44,36.01642374980513,146,Yes,89.33792942525648,57.94356469960257,Low_spent_Medium_value_payments,231.30192254180764,0.2307,0.09053,1.0,1.0,0.234388,1.0,1.0,1.0,0.058717,1.0,1,0,0.850602,1.04,0,Near_Prime
22,14938.01,985.8341666666668,7,5,17,8,47,22,21.45,13,Bad,3446.44,39.10479309364215,147,Yes,89.33792942525648,117.45505565472776,Low_spent_Small_value_payments,181.79043158668244,0.2307,0.09053,1.0,1.0,0.184216,1.0,1.0,1.0,0.119022,1.0,1,0,0.790236,1.08,1,Near_Prime
22,14938.01,985.8341666666668,7,5,17,8,47,22,17.45,13,Bad,3446.44,34.32822900593851,148,Yes,89.33792942525648,97.92951190145412,Low_spent_Small_value_payments,201.31597533995608,0.2307,0.09053,1.0,1.0,0.204002,1.0,1.0,1.0,0.099236,1.0,1,0,0.810042,1.08,1,Near_Prime
20,54670.95,4798.9125,7,6,24,5,37,16,4.43,13,Bad,2635.58,29.84957806987802,191,Yes,172.17122139112098,430.97127862076513,Low_spent_Small_value_payments,166.748749988114,0.0482,0.03587,1.0,1.0,0.03474,1.0,1.0,1.0,0.089787,1.0,1,0,0.874317,1.0,0,Near_Prime
26,15549.06,1589.755,6,6,17,2,48,16,18.2,9,Bad,2063.91,26.517399387555862,176,Yes,20.165890146986087,114.35866981445362,Low_spent_Small_value_payments,314.4509400385603,0.1327,0.012677,1.0,1.0,0.197674,1.0,1.0,1.0,0.07189,1.0,1,0,0.91538,0.96,1,Subprime
47,53979.12,4792.26,3,6,20,1,21,15,9.87,7,Standard,543.95,30.87014958056665,191,No,39.35303604581543,399.2570482847629,Low_spent_Large_value_payments,310.6159156694218,0.0101,0.00821,1.0,1.0,0.064803,1.0,1.0,1.0,0.083296,1.0,0,1,0.908475,1.08,0,Subprime
25,61056.3,5086.025,3,7,8,2,5,13,8.87,6,Standard,566.34,40.96865098835377,173,Yes,83.57379523511754,101.59738605309728,High_spent_Medium_value_payments,573.4313187117851,0.0093,0.016429,1.0,1.0,0.112724,1.0,1.0,0.75,0.019972,1.0,1,1,0.963592,1.04,0,Near_Prime
25,61056.3,5086.025,3,7,8,2,5,13,8.87,6,Standard,566.34,29.161111393482827,174,Yes,83.57379523511754,58.982982063188686,High_spent_Medium_value_payments,616.0457227016938,0.0093,0.016429,1.0,1.0,0.121101,1.0,1.0,0.75,0.011595,1.0,1,1,0.971971,1.0,1,Near_Prime
32,44942.23,3926.185833333333,1,4,7,1,14,12,2.97,4,Good,1058.03,39.404956138886845,291,No,26.77840890436768,29.447307650317537,High_spent_Large_value_payments,576.3928667786481,0.0235,0.006819,1.0,1.0,0.14677,1.0,1.0,0.8,0.007498,1.0,0,2,0.985679,1.08,1,Subprime
32,44942.23,3926.185833333333,1,4,7,1,14,12,2.97,4,Good,1058.03,36.21985419958273,292,No,26.77840890436768,176.94890463152942,High_spent_Small_value_payments,448.8912697974363,0.0235,0.006819,1.0,1.0,0.114304,1.0,1.0,0.8,0.045057,1.0,0,2,0.948111,1.0,0,Subprime
50,83923.24,6723.6033333333335,4,4,9,3,9,17,2.54,3,Good,1236.73,27.74386693479855,236,No,139.34039244047392,374.7507378791805,Low_spent_Medium_value_payments,438.269203013679,0.0147,0.020721,1.0,1.0,0.065174,1.0,1.0,0.6,0.055728,1.0,0,2,0.923539,1.04,0,Near_Prime
41,16827.15,1608.2625,7,10,23,9,25,21,21.99,15,Bad,2761.57,27.51969314300224,60,Yes,124.4945459410904,109.014234696946,Low_spent_Medium_value_payments,207.3174693619636,0.1641,0.077361,1.0,0.5,0.128828,1.0,1.0,1.0,0.067742,1.0,1,0,0.854807,0.96,0,Near_Prime
41,16827.15,1608.2625,7,10,23,9,25,21,23.99,15,Bad,2761.57,25.14447412550848,62,Yes,124.4945459410904,108.43305687530108,Low_spent_Small_value_payments,217.8986471836085,0.1641,0.077361,1.0,0.516667,0.135403,1.0,1.0,1.0,0.067381,1.0,1,0,0.855168,1.04,0,Near_Prime
19,8637.875,614.8229166666666,9,10,20,5,25,23,9.63,8,Bad,1549.11,34.88101906737912,87,Yes,19.940707870963767,28.66583868552811,Low_spent_Small_value_payments,302.8757451101748,0.1793,0.032381,1.0,0.725,0.491823,1.0,1.0,0.727273,0.046549,1.0,1,0,0.920942,1.0,0,Near_Prime
32,20101.36,1520.1133333333337,10,8,21,8,17,22,12.94,12,Bad,1576.38,26.140172045404128,177,Yes,67.91218182707918,200.61901884122693,Low_spent_Small_value_payments,173.48013266502718,0.0784,0.044646,1.0,1.0,0.114048,1.0,1.0,1.0,0.13189,1.0,1,0,0.823348,1.04,1,Near_Prime
41,19604.35,1715.6958333333332,5,4,15,5,3,11,4.9,13,Standard,694.78,34.317461484434105,121,Yes,44.21040870276031,79.98505750879214,High_spent_Small_value_payments,307.3741171217809,0.0354,0.025753,1.0,1.0,0.17905,1.0,1.0,1.0,0.046592,1.0,1,1,0.927612,0.96,0,Prime
47,21112.76,1641.3966666666663,3,3,16,4,14,10,15.11,9,Standard,1439.72,33.89719909377114,314,Yes,42.38339184597867,100.89656778139236,Low_spent_Small_value_payments,310.85970703929564,0.0682,0.025806,1.0,1.0,0.189272,1.0,1.0,1.0,0.061433,1.0,1,1,0.912709,1.0,0,Prime
49,67106.79000000001,5858.232500000001,5,5,6,3,1,19,7.22,4,Standard,836.88,34.34710851497477,189,Yes,89.77285447857122,92.45588214272706,High_spent_Medium_value_payments,653.5945133787018,0.0125,0.015322,1.0,1.0,0.11155,1.0,1.0,0.666667,0.01578,1.0,1,1,0.968894,1.0,0,Subprime
19,57921.74,4772.8116666666665,4,3,11,3,4,8,7.99,5,Good,978.88,37.589218742482686,290,No,94.3673126042464,222.9576290341082,High_spent_Small_value_payments,419.956225028312,0.0169,0.019768,1.0,1.0,0.087971,1.0,1.0,1.0,0.046704,1.0,0,2,0.933514,1.08,1,Prime
23,15298.94,1078.9116666666666,5,7,5,3,19,16,9.43,5,Standard,350.9,29.52669850718809,186,Yes,35.32320794611219,29.400524894361148,High_spent_Medium_value_payments,293.1674338261934,0.0229,0.032709,1.0,1.0,0.271474,1.0,1.0,0.625,0.027225,1.0,1,1,0.94001,1.04,0,Near_Prime
23,15298.94,1078.9116666666666,5,7,5,3,17,20,9.43,5,Standard,350.9,38.075624573360464,187,Yes,35.32320794611219,99.50953051671104,Low_spent_Medium_value_payments,253.05842820384345,0.0229,0.032709,1.0,1.0,0.234333,1.0,1.0,0.625,0.092146,1.0,1,1,0.875029,0.96,1,Subprime
23,15298.94,1078.9116666666666,5,7,5,3,20,18,9.43,5,Standard,350.9,23.116440548967763,189,Yes,35.32320794611219,55.638209676339976,Low_spent_Small_value_payments,306.92974904421453,0.0229,0.032709,1.0,1.0,0.284217,1.0,1.0,0.625,0.051521,1.0,1,1,0.915692,1.04,0,Subprime
41,35198.01,2864.1675,3,7,9,2,9,11,3.28,3,Good,863.31,31.17003360452841,331,No,43.60682177445486,245.52757602137524,Low_spent_Medium_value_payments,277.2823522041699,0.0245,0.01522,1.0,1.0,0.096777,1.0,1.0,0.375,0.085694,1.0,0,2,0.899051,0.96,0,Near_Prime
41,35198.01,2864.1675,3,7,9,2,11,8,1.2799999999999998,3,Good,863.31,27.43434242139304,333,No,43.60682177445486,264.7894294439859,Low_spent_Small_value_payments,268.02049878155924,0.0245,0.01522,1.0,1.0,0.093544,1.0,1.0,0.375,0.092417,1.0,0,2,0.892326,1.0,0,Prime
41,35198.01,2864.1675,3,7,9,2,9,11,3.28,6,Good,863.31,27.310829610544644,334,No,43.60682177445486,54.582691788266686,High_spent_Large_value_payments,428.2272364372785,0.0245,0.01522,1.0,1.0,0.14946,1.0,1.0,0.75,0.01905,1.0,0,2,0.965718,0.96,0,Near_Prime
46,55120.88,4465.406666666667,5,7,5,4,15,19,8.82,11,Standard,1045.89,34.77339665099249,172,Yes,103.281131291363,227.97267107355083,Low_spent_Small_value_payments,405.28686430175287,0.019,0.023124,1.0,1.0,0.090741,1.0,1.0,1.0,0.051042,1.0,1,1,0.925818,1.08,1,Near_Prime
39,19323.4,1749.2833333333335,10,5,18,8,46,15,23.02,11,Bad,3033.25,27.525160702343047,93,Yes,99.10134677854631,215.56861805812096,Low_spent_Small_value_payments,150.2583684966661,0.157,0.05662,1.0,0.775,0.085848,1.0,1.0,1.0,0.123162,1.0,1,0,0.820115,1.08,1,Prime
47,40807.77,3399.6475,3,2,5,3,5,8,8.72,8,Good,1133.1,26.81714397613319,161,No,75.80151283956228,152.84704977167632,Low_spent_Large_value_payments,381.31618738876136,0.0278,0.02229,1.0,1.0,0.11213,1.0,1.0,1.0,0.044946,1.0,0,2,0.932743,1.08,0,Prime
45,36338.78,2908.231666666666,8,8,30,5,40,18,3.01,14,Bad,1861.75,31.76789738100037,67,Yes,86.67994081293507,299.7170396375936,Low_spent_Medium_value_payments,184.426186216138,0.0512,0.029795,1.0,0.558333,0.063393,1.0,1.0,1.0,0.103023,1.0,1,0,0.867137,1.0,1,Near_Prime
45,36338.78,2908.231666666666,8,8,30,5,37,21,3.01,14,Bad,1861.75,31.94637947656382,68,Yes,86.67994081293507,185.3649734974865,Low_spent_Medium_value_payments,298.7782523562452,0.0512,0.029795,1.0,0.566667,0.1027,1.0,1.0,1.0,0.063716,1.0,1,0,0.906457,1.04,0,Subprime
27,33042.48,2942.5400000000004,4,4,3,2,12,10,10.9,2,Good,226.72,33.64042079614512,236,No,54.98819406838797,75.76667672570775,High_spent_Medium_value_payments,413.4991292059044,0.0069,0.018681,1.0,1.0,0.140477,1.0,1.0,0.4,0.02574,1.0,0,2,0.955564,1.08,0,Near_Prime
27,33042.48,2942.5400000000004,4,4,3,2,14,12,10.9,2,Good,226.72,36.36467304735782,237,No,54.98819406838797,61.917040829705925,High_spent_Large_value_payments,417.3487651019062,0.0069,0.018681,1.0,1.0,0.141785,1.0,1.0,0.4,0.021035,1.0,0,2,0.960271,1.04,0,Near_Prime
27,61936.88,5216.406666666667,4,4,7,5,18,19,10.39,9,Standard,1877.98,34.48003265251004,192,Yes,223.36146042091667,586.9534046434712,Low_spent_Small_value_payments,1.3258016022786592,0.0303,0.042811,1.0,1.0,0.000254,1.0,1.0,1.0,0.112499,1.0,1,1,0.84466,1.0,0,Near_Prime
25,33718.86,2928.905,3,3,3,4,6,3,6.01,4,Good,872.26,39.88435693622309,283,No,96.9449324939966,69.84717379870388,High_spent_Small_value_payments,386.0983937072997,0.0259,0.033088,0.6,1.0,0.131778,1.0,1.0,1.0,0.023839,1.0,0,2,0.943053,1.0,0,Prime
25,33718.86,2928.905,3,3,3,4,16,5,6.01,6,Good,872.26,33.24895888144603,284,No,96.9449324939966,122.26908812512887,High_spent_Medium_value_payments,323.67647938087447,0.0259,0.033088,1.0,1.0,0.110473,1.0,1.0,1.0,0.041731,1.0,0,2,0.925155,1.08,1,Prime
