Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,Default_Flag,Borrower_Tier,Repayment_Stress,Credit_Exposure
18666.56,1323.5466666666666,3,4,11,4,3,5,3.67,2,Good,770.81,31.280794492046965,326,No,58.88604405341314,Low_spent_Medium_value_payments,306.6756258795168,0.0413,0.044458,1.0,1.0,0.231533,1.0,1.0,0.4,0,2,0.920155,0,Prime,0.044458,125.12317796818786
63597.74,5359.8116666666665,4,8,7,1,29,14,12.670000000000002,9,Standard,1167.37,39.28611817467629,69,Yes,50.17057736977844,Low_spent_Small_value_payments,515.9388105245546,0.0184,0.009359,1.0,0.575,0.096243,1.0,1.0,1.0,1,1,0.942154,0,Subprime,0.009359,314.2889453974103
63597.74,5359.8116666666665,4,8,7,1,29,14,17.67,9,Standard,1167.37,29.50956123212358,70,Yes,50.17057736977844,Low_spent_Medium_value_payments,590.4535648025687,0.0184,0.009359,1.0,0.583333,0.110143,1.0,1.0,1.0,1,1,0.957922,0,Subprime,0.009359,236.07648985698864
16792.325,1292.3604166666669,1,4,5,3,6,0,3.33,5,Good,161.57,27.244827493636645,286,No,29.14796235594895,Low_spent_Small_value_payments,277.82561534031424,0.0096,0.022537,0.0,1.0,0.214809,1.0,1.0,1.0,0,2,0.89058,0,Prime,0.0,108.97930997454658
16792.325,1292.3604166666669,1,4,5,3,6,0,3.33,5,Good,161.57,30.190855693816253,287,No,29.14796235594895,Low_spent_Medium_value_payments,278.0166705398418,0.0096,0.022537,0.0,1.0,0.214957,1.0,1.0,1.0,0,2,0.898465,0,Prime,0.0,120.763422775265
57813.39,4781.7825,4,4,5,5,17,8,12.96,10,Standard,288.32,32.587044710779274,128,Yes,216.79542409906367,Low_spent_Large_value_payments,418.5907545565551,0.005,0.045328,1.0,1.0,0.08752,1.0,1.0,1.0,1,1,0.931074,0,Prime,0.045328,130.3481788431171
81126.78,6885.565,0,3,1,2,13,7,6.22,5,Good,316.07,37.4056213492396,300,No,127.9998194644768,Low_spent_Large_value_payments,610.3789485716158,0.0039,0.018587,1.0,1.0,0.088633,1.0,1.0,1.0,0,2,0.949434,0,Prime,0.018587,112.2168640477188
132082.16999999998,11174.847499999998,3,4,12,3,6,7,3.59,7,Good,1191.15,33.36768296044239,191,No,207.0562941907473,High_spent_Medium_value_payments,1002.314439638634,0.009,0.018527,1.0,1.0,0.089686,1.0,1.0,1.0,0,2,0.967322,0,Prime,0.018527,133.47073184176955
132082.16999999998,11174.847499999998,3,4,12,3,4,7,0.4100000000000001,7,Good,1191.15,41.3418048519369,192,No,207.0562941907473,Low_spent_Medium_value_payments,542.5329465153568,0.009,0.018527,1.0,1.0,0.048545,1.0,1.0,1.0,0,2,0.923493,0,Prime,0.018527,165.3672194077476
132082.16999999998,11174.847499999998,3,4,12,3,4,9,3.59,7,Good,1191.15,41.09866774071449,193,No,207.0562941907473,High_spent_Large_value_payments,991.5364123824234,0.009,0.018527,1.0,1.0,0.088721,1.0,1.0,1.0,0,2,0.967252,0,Prime,0.018527,164.39467096285796
31115.76,2522.98,6,6,12,3,30,12,10.12,7,Standard,955.8,39.20775026009118,303,No,46.58934408664956,Low_spent_Small_value_payments,367.3208961934877,0.0307,0.018459,1.0,1.0,0.145532,1.0,1.0,1.0,0,1,0.930647,1,Near_Prime,0.018459,235.24650156054707
38436.68,2965.056666666667,2,5,5,1,9,4,9.6,2,Good,22.61,28.90528046198247,288,No,28.48255057324285,High_spent_Large_value_payments,446.1050895014448,0.0006,0.009603,1.0,1.0,0.150403,1.0,1.0,0.333333,0,2,0.969511,1,Prime,0.009603,144.52640230991236
17816.75,1623.729166666667,5,5,8,1,29,15,3.03,5,Standard,438.66,29.70132763681565,161,Yes,12.03182073160791,Low_spent_Small_value_payments,320.6427369442445,0.0246,0.007405,1.0,1.0,0.197351,1.0,1.0,0.833333,1,1,0.918872,0,Subprime,0.007405,148.50663818407824
17816.75,1623.729166666667,5,5,8,1,29,15,3.03,5,Standard,438.66,36.865602180921904,162,Yes,12.03182073160791,Low_spent_Small_value_payments,348.4568361352763,0.0246,0.007405,1.0,1.0,0.214471,1.0,1.0,0.833333,1,1,0.936002,0,Subprime,0.007405,184.32801090460956
34106.58,3126.215,8,9,26,5,20,19,18.12,9,Standard,1672.04,26.052272928323227,201,Yes,110.89162780657948,High_spent_Medium_value_payments,324.1539578979363,0.049,0.03546,1.0,1.0,0.103656,1.0,1.0,0.9,1,1,0.92372,1,Near_Prime,0.03546,234.47045635490903
34106.58,3126.215,8,9,26,5,20,19,18.12,9,Standard,1672.04,29.66402432514025,202,Yes,110.89162780657948,Low_spent_Medium_value_payments,365.0780250291507,0.049,0.03546,1.0,1.0,0.116742,1.0,1.0,0.9,1,1,0.927214,0,Near_Prime,0.03546,266.9762189262623
17995.83,1304.6525,7,5,30,7,35,21,16.64,11,Bad,1596.16,27.668947154061453,96,Yes,99.63753630228236,Low_spent_Large_value_payments,179.59563057629,0.0887,0.076312,1.0,0.8,0.137552,1.0,1.0,1.0,1,0,0.830706,0,Near_Prime,0.076312,138.34473577030727
17995.83,1304.6525,7,5,30,7,35,22,15.64,11,Bad,1596.16,30.60960522929353,97,Yes,99.63753630228236,Low_spent_Small_value_payments,192.7105306836864,0.0887,0.076312,1.0,0.808333,0.147597,1.0,1.0,1.0,1,0,0.825429,0,Near_Prime,0.076312,153.04802614646763
34899.22,2764.268333333333,10,5,15,3,41,11,19.22,12,Standard,2103.76,24.71793593337453,84,Yes,78.96767711933936,High_spent_Medium_value_payments,359.184593162067,0.0603,0.028557,1.0,0.7,0.129891,1.0,1.0,1.0,1,1,0.939499,1,Near_Prime,0.028557,123.58967966687266
34899.22,2764.268333333333,10,5,15,3,41,10,12.22,12,Standard,2103.76,33.92107643510111,87,Yes,78.96767711933936,Low_spent_Large_value_payments,359.564746695526,0.0603,0.028557,1.0,0.725,0.130029,1.0,1.0,1.0,1,1,0.932401,1,Near_Prime,0.028557,169.60538217550553
57889.44,4592.12,10,10,22,6,25,25,0.7800000000000002,10,Bad,1253.64,23.76575215958918,160,Yes,228.5285219436261,High_spent_Small_value_payments,239.09982404923545,0.0217,0.049755,1.0,1.0,0.052056,1.0,1.0,0.909091,1,0,0.895449,1,Near_Prime,0.049755,237.6575215958918
38842.5,3136.875,5,7,9,4,21,12,9.33,12,Standard,1662.17,31.90972813874568,136,Yes,115.04877154671654,High_spent_Small_value_payments,376.2734794663858,0.0428,0.036665,1.0,1.0,0.119913,1.0,1.0,1.0,1,1,0.937067,1,Near_Prime,0.036665,223.36809697121976
36140.12,3167.6766666666667,7,4,17,5,26,18,16.76,9,Standard,1450.7,32.88861437527029,135,Yes,113.18841389128087,Low_spent_Small_value_payments,134.81017852820145,0.0401,0.035721,1.0,1.0,0.042545,1.0,1.0,1.0,1,1,0.851008,1,Near_Prime,0.035721,131.55445750108117
110607.09,8997.2575,4,4,2,3,2,6,4.26,6,Good,1174.05,29.37969597249269,226,No,154.8241362088844,High_spent_Large_value_payments,866.1946700427752,0.0106,0.017206,1.0,1.0,0.096262,1.0,1.0,1.0,0,2,0.969598,0,Prime,0.017206,117.51878388997076
58918.47,5208.8725,3,3,17,3,30,14,14.42,12,Standard,473.14,24.437229754140063,161,Yes,123.43493879634316,High_spent_Medium_value_payments,453.6603910730709,0.008,0.023693,1.0,1.0,0.087077,1.0,1.0,1.0,1,1,0.939099,0,Near_Prime,0.023693,73.31168926242019
73317.72,5823.81,9,9,28,7,37,20,29.6,6,Bad,3530.13,26.17398763428993,79,Yes,227.84669733323145,Low_spent_Medium_value_payments,377.9224819887649,0.0481,0.039117,1.0,0.658333,0.064882,1.0,1.0,0.6,1,0,0.916814,0,Near_Prime,0.039117,235.56588870860932
73317.72,5823.81,9,9,28,7,37,18,24.6,10,Bad,3530.13,33.33940672705415,80,Yes,227.84669733323145,High_spent_Medium_value_payments,374.1655484869928,0.0481,0.039117,1.0,0.666667,0.064237,1.0,1.0,1.0,1,0,0.92132,1,Near_Prime,0.039117,300.05466054348733
17908.15,1748.3458333333335,4,4,16,7,13,13,13.86,8,Standard,755.6,35.44771036183561,102,Yes,61.58979336251856,High_spent_Small_value_payments,298.8732653858285,0.0422,0.035207,1.0,0.85,0.170849,1.0,1.0,1.0,1,1,0.922234,0,Prime,0.035207,141.79084144734244
17908.15,1748.3458333333335,4,4,16,7,10,13,13.86,8,Standard,755.6,27.66720100804545,103,Yes,61.58979336251856,High_spent_Large_value_payments,336.81170006813863,0.0422,0.035207,1.0,0.858333,0.192536,1.0,1.0,1.0,1,1,0.955373,0,Prime,0.035207,110.6688040321818
17908.15,1748.3458333333335,4,4,16,7,10,13,13.86,8,Standard,755.6,35.43577444724033,104,Yes,61.58979336251856,High_spent_Medium_value_payments,331.94634823484915,0.0422,0.035207,1.0,0.866667,0.189755,1.0,1.0,1.0,1,1,0.946871,0,Prime,0.035207,141.7430977889613
93790.65,7644.8875,0,7,10,4,2,5,1.16,7,Good,78.41,38.38085605866299,187,No,183.2145000674772,High_spent_Medium_value_payments,555.1381160022345,0.0008,0.023962,1.0,1.0,0.072606,1.0,1.0,0.875,0,2,0.939914,0,Prime,0.023962,268.66599241064097
14439.78,959.315,5,4,16,3,16,20,11.85,5,Standard,455.46,34.244230086050216,201,Yes,20.171701599338363,Low_spent_Large_value_payments,304.5527137746651,0.0315,0.021005,1.0,1.0,0.317138,1.0,1.0,1.0,1,1,0.936018,0,Subprime,0.021005,136.97692034420086
38839.22,3272.601666666667,8,4,19,3,28,12,1.83,8,Standard,1203.51,36.21041525816294,321,Yes,64.69525018369,High_spent_Large_value_payments,471.0997501621971,0.031,0.019763,1.0,1.0,0.143909,1.0,1.0,1.0,1,1,0.970617,1,Near_Prime,0.019763,144.84166103265176
38839.22,3272.601666666667,8,4,19,3,25,15,1.83,8,Standard,1203.51,29.85199088976038,323,Yes,64.69525018369,High_spent_Small_value_payments,424.59492626832593,0.031,0.019763,1.0,1.0,0.129703,1.0,1.0,1.0,1,1,0.950295,1,Near_Prime,0.019763,119.40796355904152
38839.22,3272.601666666667,8,4,19,3,26,12,1.83,8,Standard,1203.51,34.764916139078544,324,Yes,64.69525018369,High_spent_Small_value_payments,426.01833742484473,0.031,0.019763,1.0,1.0,0.130138,1.0,1.0,1.0,1,1,0.95073,1,Near_Prime,0.019763,139.05966455631415
19662.27,1351.5225,2,3,8,1,25,13,2.58,6,Good,879.41,38.35342553014787,253,No,15.645155900068357,Low_spent_Small_value_payments,288.038140496691,0.0447,0.011567,1.0,1.0,0.212964,1.0,1.0,1.0,0,2,0.898548,0,Subprime,0.011567,115.0602765904436
20653.25,1652.104166666667,3,7,10,4,33,13,7.96,9,Standard,881.25,22.742776375238385,296,Yes,67.97467383435101,Low_spent_Small_value_payments,265.9131880996522,0.0427,0.041119,1.0,1.0,0.160857,1.0,1.0,1.0,1,1,0.885421,1,Near_Prime,0.041119,159.1994346266687
20653.25,1652.104166666667,3,7,10,4,25,11,7.96,9,Standard,881.25,30.08546024423727,297,Yes,67.97467383435101,Low_spent_Large_value_payments,292.4250513454512,0.0427,0.041119,1.0,1.0,0.176895,1.0,1.0,1.0,1,1,0.913574,1,Prime,0.041119,210.5982217096609
16509.01,1412.750833333333,7,7,23,8,20,22,8.24,9,Bad,1591.92,39.158810134074905,170,Yes,76.1798667536667,Low_spent_Small_value_payments,225.3297190082069,0.0964,0.053885,1.0,1.0,0.159384,1.0,1.0,1.0,1,0,0.854224,0,Near_Prime,0.053885,274.1116709385244
34666.02,2946.835,8,6,25,4,22,19,7.06,13,Bad,1353.07,28.32048154461357,109,Yes,70.95007660242807,High_spent_Small_value_payments,423.3102477850212,0.039,0.024069,1.0,0.908333,0.1436,1.0,1.0,1.0,1,0,0.955419,1,Near_Prime,0.024069,169.92288926768143
34666.02,2946.835,8,6,25,4,23,20,7.06,13,Bad,1353.07,32.9443768056087,110,Yes,70.95007660242807,High_spent_Medium_value_payments,355.75084444879343,0.039,0.024069,1.0,0.916667,0.120682,1.0,1.0,1.0,1,0,0.935886,0,Subprime,0.024069,197.6662608336522
21553.81,2065.150833333333,4,5,12,4,7,11,3.17,5,Good,1187.52,37.52564068284002,324,No,61.66534437648651,Low_spent_Small_value_payments,205.34994398724533,0.0551,0.029846,1.0,1.0,0.099388,1.0,1.0,0.833333,0,2,0.85901,0,Prime,0.029846,187.6282034142001
49661.10000000001,4408.425,4,7,17,6,28,10,16.79,7,Standard,2288.31,37.53137684067237,117,Yes,167.6417131711071,Low_spent_Small_value_payments,32.82145930064246,0.0461,0.038019,1.0,0.975,0.007443,1.0,1.0,0.875,1,1,0.841662,1,Prime,0.038019,262.71963788470663
49661.10000000001,4408.425,4,7,17,6,28,12,22.79,7,Standard,2288.31,35.286302770329954,118,Yes,167.6417131711071,Low_spent_Medium_value_payments,302.47036830623387,0.0461,0.038019,1.0,0.983333,0.068596,1.0,1.0,0.875,1,1,0.905097,0,Prime,0.038019,247.0041193923097
16955.675,1295.9729166666666,0,1,7,2,10,1,3.09,7,Good,1035.87,30.295233660485287,326,No,20.03508748246436,Low_spent_Small_value_payments,297.79532669773016,0.0611,0.015448,0.333333,1.0,0.229608,1.0,1.0,1.0,0,2,0.906015,0,Prime,0.005149328184,30.295233660485287
16955.675,1295.9729166666666,0,1,7,2,12,0,3.09,7,Good,1035.87,27.48133688041123,329,No,20.03508748246436,Low_spent_Small_value_payments,271.0776063987633,0.0611,0.015448,0.0,1.0,0.209008,1.0,1.0,1.0,0,2,0.885399,0,Prime,0.0,27.48133688041123
10485.62,573.9548304339107,8,6,32,3,15,17,2.22,15,Bad,2522.06,32.26949074831682,108,Yes,80.93953612239831,Low_spent_Small_value_payments,256.47646117728254,0.2405,0.140775,1.0,0.9,0.446081,1.0,1.0,1.0,1,0,0.726894,1,Subprime,0.140775,193.6169444899009
18463.93,1795.6608333333334,4,6,20,4,23,13,7.93,11,Standard,866.07,25.80222979066621,98,Yes,46.97536142391149,Low_spent_Large_value_payments,236.86660049348305,0.0469,0.026146,1.0,0.816667,0.131837,1.0,1.0,1.0,1,1,0.881548,0,Near_Prime,0.026146,154.81337874399725
68948.32,5671.693333333334,4,2,4,1,13,10,7.29,6,Good,287.63,25.35169993709801,173,No,57.21828801735872,High_spent_Medium_value_payments,568.5043945236363,0.0042,0.010087,1.0,1.0,0.100218,1.0,1.0,1.0,0,2,0.956157,0,Subprime,0.010087,50.70339987419602
50807.44,4197.953333333334,8,4,11,4,12,10,0.3999999999999999,9,Standard,869.59,37.82838175144648,233,Yes,88.75991924748364,High_spent_Small_value_payments,320.7642209800374,0.0171,0.021139,1.0,1.0,0.076391,1.0,1.0,1.0,1,1,0.914475,0,Prime,0.021139,151.31352700578591
25703.34,1935.945,3,4,16,1,11,10,12.64,7,Standard,42.6,35.691061962582616,198,Yes,16.720738892284757,Low_spent_Small_value_payments,283.42752849225104,0.0017,0.008633,1.0,1.0,0.146327,1.0,1.0,1.0,1,1,0.896605,0,Subprime,0.008633,142.76424785033046
7295.715,444.9762500000001,3,5,34,7,12,12,10.0,9,Standard,1349.1,37.45794408204493,110,Yes,21.292896101774303,Low_spent_Small_value_payments,259.4721447307452,0.1849,0.047744,1.0,0.916667,0.581807,1.0,1.0,1.0,1,1,0.831394,0,Prime,0.047744,187.28972041022467
94256.48,7558.706666666666,6,4,8,3,17,20,10.43,7,Standard,191.78,36.35064413911829,68,Yes,148.75492494587874,Low_spent_Medium_value_payments,590.8760059121486,0.002,0.019677,1.0,0.566667,0.078161,1.0,1.0,1.0,1,1,0.941128,1,Subprime,0.019677,145.40257655647315
13000.735,1276.3945833333337,7,3,7,4,11,14,8.51,5,Standard,1152.68,35.52260513784813,188,No,35.513083741497326,Low_spent_Large_value_payments,299.24312596697564,0.0887,0.027801,1.0,1.0,0.234261,1.0,1.0,1.0,0,1,0.922911,1,Near_Prime,0.027801,106.5678154135444
18500.54,1425.7116666666668,2,3,4,3,3,5,1.98,5,Good,1153.0,33.123895286562146,258,No,41.79325921333727,Low_spent_Medium_value_payments,316.8271443245103,0.0623,0.029293,1.0,1.0,0.222068,1.0,1.0,1.0,0,2,0.925831,0,Prime,0.029293,99.37168585968644
70973.32,5741.443333333334,3,6,18,3,9,15,10.18,8,Standard,2457.36,30.401134083352765,154,Yes,115.94173272338782,Low_spent_Small_value_payments,549.6337569064115,0.0346,0.02019,1.0,1.0,0.095714,1.0,1.0,1.0,1,1,0.945221,0,Near_Prime,0.02019,182.4068045001166
70973.32,5741.443333333334,3,6,18,3,9,14,10.18,13,Standard,2457.36,28.138334613885004,155,Yes,115.94173272338782,High_spent_Medium_value_payments,547.3278659503028,0.0346,0.02019,1.0,1.0,0.095313,1.0,1.0,1.0,1,1,0.951786,0,Near_Prime,0.02019,168.83000768331
121233.51,10393.7925,2,6,8,2,6,7,11.54,6,Good,1116.67,34.69124297232022,241,No,191.0173500475508,Low_spent_Small_value_payments,497.0347569645373,0.0092,0.018376,1.0,1.0,0.047816,1.0,1.0,0.857143,0,2,0.919919,0,Prime,0.018376,208.1474578339213
97590.15,8321.5125,6,6,5,2,29,20,12.41,2,Standard,660.27,40.28891932604375,195,Yes,83.02341726282799,High_spent_Medium_value_payments,892.9572935464653,0.0068,0.009976,1.0,1.0,0.107294,1.0,1.0,0.285714,1,1,0.977264,1,Subprime,0.009976,241.7335159562625
97590.15,8321.5125,6,6,5,2,29,20,12.41,3,Standard,660.27,33.96245343064096,197,Yes,83.02341726282799,High_spent_Large_value_payments,916.0229180242136,0.0068,0.009976,1.0,1.0,0.110066,1.0,1.0,0.428571,1,1,0.981238,0,Subprime,0.009976,203.77472058384575
44632.44,3419.370000000001,10,6,33,5,20,17,23.48,10,Bad,3409.13,30.33159975202468,72,Yes,154.14231087946283,High_spent_Large_value_payments,369.8805064907127,0.0764,0.045066,1.0,0.6,0.10814,1.0,1.0,1.0,1,0,0.937984,1,Near_Prime,0.045066,181.9895985121481
37353.58,2926.7983333333336,6,9,34,8,15,15,18.51,13,Bad,3459.09,23.134729093334347,41,Yes,172.34493905891773,High_spent_Medium_value_payments,269.74458452621053,0.0926,0.058865,1.0,0.341667,0.092132,1.0,1.0,1.0,1,0,0.906746,0,Prime,0.058865,208.21256184000916
37353.58,2926.7983333333336,6,9,34,8,15,18,18.51,13,Bad,3459.09,32.815583383575216,42,Yes,172.34493905891773,High_spent_Medium_value_payments,338.4979491963341,0.0926,0.058865,1.0,0.35,0.115615,1.0,1.0,1.0,1,0,0.930237,1,Near_Prime,0.058865,295.340250452177
83552.12,6780.676666666666,7,7,28,3,48,10,7.82,14,Standard,1365.36,28.713227000435747,86,Yes,161.48369070768382,High_spent_Large_value_payments,706.9107319161008,0.0163,0.023812,1.0,0.716667,0.104238,1.0,1.0,1.0,1,1,0.968859,0,Near_Prime,0.023812,200.99258900305023
83552.12,6780.676666666666,7,7,28,3,48,7,10.82,14,Standard,1365.36,35.45176052187829,89,Yes,161.48369070768382,Low_spent_Medium_value_payments,592.4963356827768,0.0163,0.023812,1.0,0.741667,0.087367,1.0,1.0,1.0,1,1,0.946086,0,Near_Prime,0.023812,248.16232365314804
108638.76,9276.23,6,3,20,2,9,9,14.66,9,Standard,1365.32,28.54723326568822,71,Yes,131.0650866584753,Low_spent_Medium_value_payments,662.7759816972517,0.0126,0.014128,1.0,0.591667,0.071441,1.0,1.0,1.0,1,1,0.941264,0,Near_Prime,0.014128,85.64169979706466
32198.23,2862.185833333333,5,5,10,5,30,11,18.27,11,Standard,857.14,37.93421495850672,141,Yes,126.4786617973768,High_spent_Small_value_payments,284.2285557256082,0.0266,0.044174,1.0,1.0,0.09927,1.0,1.0,1.0,1,1,0.908465,0,Prime,0.044174,189.6710747925336
32198.23,2862.185833333333,5,5,10,5,30,11,18.27,11,Standard,857.14,25.326643415509395,143,Yes,126.4786617973768,Low_spent_Small_value_payments,204.3199894233916,0.0266,0.044174,1.0,1.0,0.071361,1.0,1.0,1.0,1,1,0.870065,1,Prime,0.044174,126.63321707754696
7577.175,332.43125,5,5,22,6,19,21,8.84,14,Standard,1355.48,27.2685501782492,172,Yes,25.238688396823395,Low_spent_Large_value_payments,250.7371428239805,0.1789,0.075694,1.0,1.0,0.751991,1.0,1.0,1.0,1,1,0.842055,0,Near_Prime,0.075694,136.342750891246
7577.175,332.43125,5,5,22,6,18,20,8.84,14,Standard,1355.48,38.27120988859049,174,Yes,25.238688396823395,High_spent_Medium_value_payments,245.84627540351084,0.1789,0.075694,1.0,1.0,0.737322,1.0,1.0,1.0,1,1,0.887505,0,Near_Prime,0.075694,191.35604944295244
28431.06,2610.255,5,6,14,2,6,12,7.94,4,Standard,1098.59,33.49029634229108,234,Yes,31.150497946465048,High_spent_Small_value_payments,313.3798965278372,0.0386,0.011929,1.0,1.0,0.120011,1.0,1.0,0.571429,1,1,0.92045,1,Near_Prime,0.011929,200.94177805374648
14535.305,1376.2754166666666,8,6,9,4,12,15,8.79,4,Standard,413.84,29.465282005773844,231,No,35.424390715575576,Low_spent_Small_value_payments,285.6906383842959,0.0285,0.025721,1.0,1.0,0.207432,1.0,1.0,0.571429,0,1,0.896869,0,Near_Prime,0.025721,176.79169203464306
14535.305,1376.2754166666666,8,6,9,4,10,14,8.79,4,Standard,413.84,26.96222145451909,234,No,35.424390715575576,Low_spent_Small_value_payments,311.680797592374,0.0285,0.025721,1.0,1.0,0.226302,1.0,1.0,0.571429,0,1,0.915753,0,Prime,0.025721,161.77332872711452
17642.275,1761.1895833333335,0,7,9,4,19,7,2.36,6,Good,626.73,37.25209458949588,278,No,55.41858300038386,Low_spent_Small_value_payments,270.65120428746576,0.0355,0.031449,1.0,1.0,0.153588,1.0,1.0,0.75,0,2,0.889014,0,Prime,0.031449,260.7646621264712
17642.275,1761.1895833333335,0,7,9,4,19,9,0.36,6,Good,626.73,35.416230797398946,279,No,55.41858300038386,High_spent_Medium_value_payments,332.5403132459195,0.0355,0.031449,1.0,1.0,0.188709,1.0,1.0,0.75,0,2,0.946866,1,Prime,0.031449,247.9136155817926
20560.13,1881.344166666667,6,4,10,4,25,14,0.6499999999999999,7,Standard,475.64,33.46470369453548,325,Yes,65.43230628603193,High_spent_Small_value_payments,315.7490371698448,0.0231,0.034761,1.0,1.0,0.167742,1.0,1.0,1.0,1,1,0.929633,1,Near_Prime,0.034761,133.85881477814192
20501.07,1731.4225,7,3,19,3,17,12,18.24,7,Standard,2012.25,29.619948242213937,80,Yes,41.56981564025331,High_spent_Medium_value_payments,329.0077757525879,0.0981,0.023995,1.0,0.666667,0.189912,1.0,1.0,1.0,1,1,0.945632,1,Near_Prime,0.023995,88.85984472664181
16196.665,1565.722083333333,5,7,17,2,20,14,2.55,2,Standard,632.93,26.321033370731666,164,No,24.94959145561017,Low_spent_Small_value_payments,309.0474417882557,0.0391,0.015925,1.0,1.0,0.197257,1.0,1.0,0.25,0,1,0.912165,0,Subprime,0.015925,184.24723359512168
16196.665,1565.722083333333,5,7,17,2,20,16,2.55,2,Standard,632.93,34.9827461531628,166,No,24.94959145561017,Low_spent_Medium_value_payments,278.2936084844812,0.0391,0.015925,1.0,1.0,0.177628,1.0,1.0,0.25,0,1,0.89891,1,Subprime,0.015925,244.8792230721396
18123.675,1326.30625,7,5,7,2,21,14,9.37,7,Standard,770.41,29.02985396712757,180,No,24.505593631037268,Low_spent_Small_value_payments,271.46109673681235,0.0425,0.018463,1.0,1.0,0.20452,1.0,1.0,1.0,0,1,0.886022,0,Subprime,0.018463,145.14926983563785
71267.18,6167.931666666666,7,5,17,4,15,11,12.14,9,Standard,158.2,27.77769224586321,209,Yes,204.6074915113908,High_spent_Small_value_payments,477.4011388720703,0.0022,0.033167,1.0,1.0,0.077388,1.0,1.0,1.0,1,1,0.935247,0,Prime,0.033167,138.88846122931605
17692.26,1380.3549999999998,5,6,21,6,12,19,19.29,12,Standard,1467.79,24.38130363814852,156,Yes,73.93817813915872,Low_spent_Small_value_payments,215.1182704924248,0.083,0.053526,1.0,1.0,0.15573,1.0,1.0,1.0,1,1,0.845752,1,Near_Prime,0.053526,146.2878218288911
82928.04000000001,7117.670000000001,7,4,16,3,23,10,13.97,4,Standard,601.78,35.60413305463769,165,Yes,121.54701347320956,High_spent_Medium_value_payments,612.2738378594707,0.0073,0.017074,1.0,1.0,0.08601,1.0,1.0,0.8,1,1,0.950898,0,Prime,0.017074,142.41653221855077
82928.04000000001,7117.670000000001,7,4,16,3,20,13,13.97,4,Standard,601.78,39.95372112024514,168,Yes,121.54701347320956,High_spent_Medium_value_payments,588.9304606652968,0.0073,0.017074,1.0,1.0,0.08273,1.0,1.0,0.8,1,1,0.947618,0,Near_Prime,0.017074,159.81488448098057
112484.68,9389.723333333332,4,3,6,3,9,12,19.81,1,Standard,1459.58,27.15312167797316,283,Yes,210.2954353828492,High_spent_Small_value_payments,487.80697778565695,0.013,0.022394,1.0,1.0,0.051946,1.0,1.0,0.25,1,1,0.924261,0,Prime,0.022394,81.45936503391948
